"Molecule.ChEMBL.ID","Smiles","Standard.Type","Standard.Relation","Standard.Value","Standard.Units","pChEMBL.Value","Target.ChEMBL.ID","Target.Name","Document.ChEMBL.ID","Assay.Description","Document.Journal","Document.Year","X.RO5.Violations","Molecular.Weight","AlogP"
"CHEMBL1949843","O=c1[nH]cnc2ccc(F)cc12","IC50","'='",9010,"nM",5.04,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1949644","Inhibition of PARP1 using TACS-Sapphire substrate for 30 mins by colorimetry","Eur. J. Med. Chem.",2012,"0",164.14,"1.06"
"CHEMBL595924","NC(=O)c1cccc2cn(-c3ccc(C(=O)NCc4ccncc4)cc3)nc12","IC50","'='",10,"nM",8,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1153247","Inhibition of human PARP1 after 3 hrs using [3H]NAD+ by scintillation proximity assay","Bioorg. Med. Chem. Lett.",2010,"0",371.4,"2.45"
"CHEMBL3606010","NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3ccsc3)CC1)C2","IC50","'='",1000,"nM",6,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3603755","Inhibition of PARP1 in human HeLa cells assessed as reduction of H2O2-induced PAR formation preincubated for 30 mins followed by H2O2 addition measured after 15 mins by immunocytochemical analysis","J. Med. Chem.",2015,"0",355.46,"2.47"
"CHEMBL3644775","O=c1[nH]nc2c3cc(CN4CCC(O)C4)ccc3oc3cccc1c32","IC50","'='",100,"nM",7,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3639262","PARP Enzyme Assay: The PARP enzyme assay is set up on ice in a volume of 100 microliters consisting of 100 mM Tris-HCl (pH 8.0), 1 mM MgCl2, 28 mM KCl, 28 mM NaCl, 0.1 mg/ml of DNase I activated herring sperm DNA (Sigma, Mo.), 3.0 micromolar [3H]nicotinamide adenine dinucleotide (470 mci/mmole), 7 micrograms/ml PARP enzyme, and various concentrations of the compounds to be tested. The reaction is initiated by incubating the mixture at 25° C. After 15 minutes of incubation, the reaction is terminated by adding 500 microliters of ice cold 20% (w/v) trichloroacetic acid. The precipitate formed is transferred onto a glass fiber filter (Packard Unifilter-GF/B) and washed three times with ethanol. After the filter is dried, the radioactivity is determined by scintillation counting.","",2013,"0",335.36,"2.39"
"CHEMBL596565","CNCc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1F","IC50","'='",4,"nM",8.4,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1153247","Inhibition of human PARP1 after 3 hrs using [3H]NAD+ by scintillation proximity assay","Bioorg. Med. Chem. Lett.",2010,"0",298.32,"1.98"
"CHEMBL596582","CNCc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1O","IC50","'='",12,"nM",7.92,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1153247","Inhibition of human PARP1 after 3 hrs using [3H]NAD+ by scintillation proximity assay","Bioorg. Med. Chem. Lett.",2010,"0",296.33,"1.55"
"CHEMBL593609","NC(=O)c1cccc2cn(-c3ccc(CNC(=O)C4CNC4)cc3)nc12","IC50","'='",65,"nM",7.19,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1153247","Inhibition of human PARP1 after 3 hrs using [3H]NAD+ by scintillation proximity assay","Bioorg. Med. Chem. Lett.",2010,"0",349.39,"0.96"
"CHEMBL2323220","O=C(NCC(=O)N1CCc2cccc3c2C1CNC3=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F","IC50","'='",33,"nM",7.48,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL2321760","Inhibition of human recombinant PARP1 after 1 hr by ELISA","J. Med. Chem.",2013,"1",525.54,"2.25"
"CHEMBL541203","Cc1cccc2c(O)nc(-c3ccc(N)cc3)nc12","IC50","'='",504,"nM",6.3,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3098040","Inhibition of PARP1 (unknown origin) after 1 hr by spectrophotometry","ACS Med. Chem. Lett.",2013,"0",251.29,"2.89"
"CHEMBL148173","CN(C)Cc1ccc(-c2[nH]c3cccc4c3c2CCNC4=O)cc1","IC50","'='",5,"nM",8.3,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1141680","Inhibition of PARP1 in human HeLa cells by fluid scintillation counting using [adenylated-32P]NAD as substrate","Bioorg. Med. Chem. Lett.",2008,"0",319.41,"3.18"
"CHEMBL494929","O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(c2ccccc2)CC1","IC50","'='",5,"nM",8.3,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1140140","Inhibition of PARP1 by flashplate scintillation proximity assay","J. Med. Chem.",2008,"0",442.49,"3.62"
"CHEMBL124815","O=C1NC(CCCl)Oc2ccccc21","IC50","'='",8500,"nM",5.07,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1134673","The compound was tested for poly(ADP-ribose)-polymerase (PARP) inhibition","J. Med. Chem.",2001,"0",211.65,"1.76"
"CHEMBL3105404","Cc1c(C(=O)N2CCN(C(=O)CCc3nc4ccccc4c(=O)[nH]3)CC2)oc2ccccc12","IC50","'='",130,"nM",6.89,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3102760","Inhibition of GST-tagged recombinant human PARP-1 expressed in Escherichia coli after 30 mins by fluorescence-based assay","Bioorg. Med. Chem. Lett.",2014,"0",444.49,"2.89"
"CHEMBL3105412","O=C1NC(=O)c2ccccc2/C1=C\c1ccc(F)cc1","IC50","'='",2540,"nM",5.59,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3102760","Inhibition of GST-tagged recombinant human PARP-1 expressed in Escherichia coli after 30 mins by fluorescence-based assay","Bioorg. Med. Chem. Lett.",2014,"0",267.26,"2.64"
"CHEMBL3105402","O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)c2cccs2)CC1","IC50","'='",9.8,"nM",8.01,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3102760","Inhibition of GST-tagged recombinant human PARP-1 expressed in Escherichia coli after 30 mins by fluorescence-based assay","Bioorg. Med. Chem. Lett.",2014,"0",396.47,"1.90"
"CHEMBL3105400","O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)C2CCCC2)CC1","IC50","'='",110,"nM",6.96,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3102760","Inhibition of GST-tagged recombinant human PARP-1 expressed in Escherichia coli after 30 mins by fluorescence-based assay","Bioorg. Med. Chem. Lett.",2014,"0",382.46,"1.72"
"CHEMBL1173518","O=c1[nH]ccc2c(Br)cccc12","IC50","'='",270,"nM",6.57,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1177697","Inhibition of PARP1","J. Med. Chem.",2010,"0",224.06,"2.29"
"CHEMBL2323532","O=C(NC1CC(=O)c2ccccc21)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F","IC50","'='",83900,"nM",4.08,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL2321760","Inhibition of human recombinant PARP1 after 1 hr by ELISA","J. Med. Chem.",2013,"0",427.44,"3.71"
"CHEMBL3105401","O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)C2CCCO2)CC1","IC50","'='",130,"nM",6.89,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3102760","Inhibition of GST-tagged recombinant human PARP-1 expressed in Escherichia coli after 30 mins by fluorescence-based assay","Bioorg. Med. Chem. Lett.",2014,"0",384.44,"0.71"
"CHEMBL3105410","O=C(Cc1n[nH]c(=O)c2ccccc12)NCc1ccc(N2CCOCC2)nc1","IC50","'='",49.8,"nM",7.3,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3102760","Inhibition of GST-tagged recombinant human PARP-1 expressed in Escherichia coli after 30 mins by fluorescence-based assay","Bioorg. Med. Chem. Lett.",2014,"0",379.42,"1.01"
"CHEMBL4071492","NC(=O)c1cccc2[nH]c(C(=O)N3CCC(NC4CCCCC4)CC3)nc12","IC50","'='",70,"nM",7.16,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4028811","Inhibition of recombinant human PARP1 expressed in Escherichia coli BL21(DE3) using histone as substrate measured after 1 hr in presence of biotinylated NAD+ by ELISA","Eur J Med Chem",2017,"0",369.47,"2.19"
"CHEMBL1767064","O=C(O)CCc1cccc2c(=O)[nH]ccc12","IC50","'='",8600,"nM",5.07,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1765088","Inhibition of full length human PARP-1 after 10 mins by FlashPlate scintillation proximity assay","J. Med. Chem.",2011,"0",217.22,"1.55"
"CHEMBL3639434","O=c1[nH]nc2[nH]c(CN3CCC(O)CC3)nc3cccc1c32","IC50","'='",35,"nM",7.46,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3638595","Enzyme Assay: A convenient method to determine IC50 of a PARP inhibitor compound is a PARP assay using purified recombinant human PARP from Trevigan (Gaithersburg, Md.), as follows: The PARP enzyme assay is set up on ice in a volume of 100 microliters consisting of 100 mM Tris-HCl (pH 8.0), 1 mM MgCl2, 28 mM KCl, 28 mM NaCl, 3.0 μg/ml of DNase I-activated herring sperm DNA (Sigma, Mo.), 30 micromolar [3H]nicotinamide adenine dinucleotide (62.5 mci/mmole), 15 micrograms/ml PARP enzyme, and various concentrations of the compounds to be tested. The reaction is initiated by adding enzyme and incubating the mixture at 25° C. After 2 minutes of incubation, the reaction is terminated by adding 500 microliters of ice cold 30% (w/v) trichloroacetic acid. The precipitate formed is transferred onto a glass fiber filter (Packard Unifilter-GF/C) and washed three times with 70% ethanol. After the filter is dried, the radioactivity is determined by scintillation counting.","",2014,"0",299.33,"0.76"
"CHEMBL3764990","Cn1ccnc1[C@@H]1c2n[nH]c(=O)c3cccc(c23)N[C@H]1c1ccc(F)cc1","IC50","'='",136,"nM",6.87,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3763037","Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis","J. Med. Chem.",2016,"0",361.38,"3.09"
"CHEMBL2414047","Nc1cccc2c(=O)[nH]c(-c3cccs3)cc12","IC50","'='",5610,"nM",5.25,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL2413011","Inhibition of human PARP-1 assessed as synthesis of [3H]-ADP-ribose polymers from [3H]-NAD+ by scintillation proximity assay","Bioorg. Med. Chem.",2013,"0",242.3,"2.84"
"CHEMBL2414043","Nc1cccc2c(=O)[nH]c(-c3ccccc3)cc12","IC50","'='",1070,"nM",5.97,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL2413011","Inhibition of human PARP-1 assessed as synthesis of [3H]-ADP-ribose polymers from [3H]-NAD+ by scintillation proximity assay","Bioorg. Med. Chem.",2013,"0",236.27,"2.78"
"CHEMBL4525998","O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(c2nc(-c3ccc4[nH]ccc4c3)nc(N3CCOCC3)n2)CC1","IC50","'='",0.6918,"nM",9.16,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4376860","Inhibition of recombinant human PARP1 using histone as substrate after 1 hr in presence of biotinylated NAD+ by ELISA","J Med Chem",2020,"1",645.7,"3.79"
"CHEMBL3905973","NCCOc1c(-c2ccc(Br)cc2)[nH]c(=O)c2c(F)c(F)ccc12","IC50","'='",20,"nM",7.7,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3886863","PAR Assay: Studies were performed as follows: 6000 cells/well were seeded in 96 well plates (Perkin Elmer) in MEM/10% FCS and incubated for 24 hs at 37° C., 5% carbon dioxide. Test compounds were then added at the required concentration for 30'. DNA damage was then induced adding hydrogen peroxide at the concentration of 0.1 mM for 15 min. Concentration curves were prepared in MEM/10% FCS from compound stocks in dimethylsulfoxide (DMSO), and final DMSO concentration was 0.002% (v/v). Duplicate wells for each concentration point were prepared with a typical highest compound concentration of 20 μM and serial dilution 1:3. Plates were dried and fixed adding a cold methanol-acetone (70:30) solution for 15 min at RT; fixing solution was aspired and wells were air dried for 5 min and then dehydrated in PBS. Non-specific binding sites were blocked by incubating wells for 30 min in PBS containing 5% (w/v) FBS 0.05% Tween20. Wells were then incubated for 1 h at RT in PBS containing anti PAR mouse monoclonal antibody (Anti-PAR, Mouse mAb 10H, Tulip Cat No 1020) diluted 1:200 in blocking solution. After 3 washes in PBS, wells were incubated in PBS (w/v) 5% FBS 0.05% Tween20 containing 2 μg/mL Cy2-conjugated Goat anti mouse secondary antibody (Amersham Pharmacia Biotech cat. No PA 42002) (Absorption maximum 489 nm, fluorescence maximum 506 nm) and 1 μg/mL DAPI (Absorption maximum 359 nm, fluorescence maximum 461 nm) (4',6-diamidino-2-phenylindole dilactate) (Sigma cat. No D9564), a high sensitivity dye for nucleic acid staining. After washing further 3 times in PBS, cellular PAR immunoreactivity was assessed using the ArrayScan vTi instrument, with a Zeiss 10×0.5 N.A. objective, and applying the Cytotoxicity.V3 algorithm (Cellomics/Thermo Fisher) with a XF100 filter. At least 10 fields, corresponding to at least 900 cells, were read for each well.","",2016,"0",395.2,"3.57"
"CHEMBL4524437","COc1cccc2c(=O)[nH]c(-c3ccc(C(C)(C)O)cc3)nc12","IC50","'='",630,"nM",6.2,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4321794","Inhibition of recombinant human full-length Myc/His-tagged Parp-1 expressed in baculovirus infected Sf21 insect cells assessed as reduction in auto-PARsylation using activated DNA as substrate incubated for 150 mins in presence of NAD and bio-NAD as co-substrate by TR-FRET assay","J Med Chem",2019,"0",310.35,"2.83"
"CHEMBL2237235","NCCCNC(=O)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3","IC50","'='",30,"nM",7.52,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3046242","Inhibition of PARP-1 (unknown origin) assessed as inhibition of biotinylated poly(ADP-ribose) onto histone proteins after 30 min by colorimetry","Med Chem Res",2012,"0",317.41,"1.40"
"CHEMBL480234","O=c1[nH]c2ccc(CCN3CC=C(c4ccccc4)CC3)cc2c2ccccc12","IC50","'='",46,"nM",7.34,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1143348","Inhibition of human recombinant PARP1","J. Med. Chem.",2009,"1",380.49,"5.01"
"CHEMBL481591","COc1ccc(-c2ccc3cccc(C(N)=O)c3n2)cc1","IC50","'='",1100,"nM",5.96,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1143312","Inhibition of human recombinant PARP1 by Trevigen colorimetric assay","J. Med. Chem.",2009,"0",278.31,"3.01"
"CHEMBL3901209","NCCOc1c(-c2ccc(Cl)c(Cl)c2)[nH]c(=O)c2cc(F)ccc12","IC50","'='",1,"nM",9,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3886863","PAR Assay: Studies were performed as follows: 6000 cells/well were seeded in 96 well plates (Perkin Elmer) in MEM/10% FCS and incubated for 24 hs at 37° C., 5% carbon dioxide. Test compounds were then added at the required concentration for 30'. DNA damage was then induced adding hydrogen peroxide at the concentration of 0.1 mM for 15 min. Concentration curves were prepared in MEM/10% FCS from compound stocks in dimethylsulfoxide (DMSO), and final DMSO concentration was 0.002% (v/v). Duplicate wells for each concentration point were prepared with a typical highest compound concentration of 20 μM and serial dilution 1:3. Plates were dried and fixed adding a cold methanol-acetone (70:30) solution for 15 min at RT; fixing solution was aspired and wells were air dried for 5 min and then dehydrated in PBS. Non-specific binding sites were blocked by incubating wells for 30 min in PBS containing 5% (w/v) FBS 0.05% Tween20. Wells were then incubated for 1 h at RT in PBS containing anti PAR mouse monoclonal antibody (Anti-PAR, Mouse mAb 10H, Tulip Cat No 1020) diluted 1:200 in blocking solution. After 3 washes in PBS, wells were incubated in PBS (w/v) 5% FBS 0.05% Tween20 containing 2 μg/mL Cy2-conjugated Goat anti mouse secondary antibody (Amersham Pharmacia Biotech cat. No PA 42002) (Absorption maximum 489 nm, fluorescence maximum 506 nm) and 1 μg/mL DAPI (Absorption maximum 359 nm, fluorescence maximum 461 nm) (4',6-diamidino-2-phenylindole dilactate) (Sigma cat. No D9564), a high sensitivity dye for nucleic acid staining. After washing further 3 times in PBS, cellular PAR immunoreactivity was assessed using the ArrayScan vTi instrument, with a Zeiss 10×0.5 N.A. objective, and applying the Cytotoxicity.V3 algorithm (Cellomics/Thermo Fisher) with a XF100 filter. At least 10 fields, corresponding to at least 900 cells, were read for each well.","",2016,"0",367.21,"3.98"
"CHEMBL3105407","O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)C2CCCNC2)CC1","IC50","'='",31.9,"nM",7.5,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3102760","Inhibition of GST-tagged recombinant human PARP-1 expressed in Escherichia coli after 30 mins by fluorescence-based assay","Bioorg. Med. Chem. Lett.",2014,"0",397.48,"0.53"
"CHEMBL1813881","O=C(Nc1ccc(Oc2ccc3ccccc3c2)c(Cl)c1)c1cc(Cl)cc(Cl)c1O","IC50","'='",120000,"nM",NA,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1811898","Inhibition of PARP-1 using [32P]-NAD+ after 15 mins","J. Med. Chem.",2011,"1",458.73,"7.55"
"CHEMBL1814050","O=C(Nc1ccccc1Cl)c1cc(Cl)cc(Cl)c1O","IC50","'='",5e+05,"nM",NA,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1811898","Inhibition of PARP-1 using [32P]-NAD+ after 15 mins","J. Med. Chem.",2011,"0",316.57,"4.60"
"CHEMBL4086413","CC(C)CN1CCN(C(=O)c2nc3c(C(N)=O)cccc3[nH]2)CC1","IC50","'='",81,"nM",7.09,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4028811","Inhibition of recombinant human PARP1 expressed in Escherichia coli BL21(DE3) using histone as substrate measured after 1 hr in presence of biotinylated NAD+ by ELISA","Eur J Med Chem",2017,"0",329.4,"1.08"
"CHEMBL3606022","NC(=O)c1ccc(F)c2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2","IC50","'='",1900,"nM",5.72,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3603755","Inhibition of PARP1 in human HeLa cells assessed as reduction of H2O2-induced PAR formation preincubated for 30 mins followed by H2O2 addition measured after 15 mins by immunocytochemical analysis","J. Med. Chem.",2015,"0",395.43,"2.92"
"CHEMBL3606003","NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3cccc(C(F)(F)F)c3)CC1)C2","IC50","'='",3000,"nM",5.52,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3603755","Inhibition of PARP1 in human HeLa cells assessed as reduction of H2O2-induced PAR formation preincubated for 30 mins followed by H2O2 addition measured after 15 mins by immunocytochemical analysis","J. Med. Chem.",2015,"0",417.43,"3.42"
"CHEMBL611629","O=c1[nH]c2c(nc3cnccn32)c2ccccc12","IC50","'='",3230,"nM",5.49,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1152644","Inhibition of PARP1","Bioorg. Med. Chem.",2009,"0",236.23,"1.72"
"CHEMBL3763243","O=c1[nH]nc2c3c(cccc13)NC(c1ccc(CN3CCC3)cc1)C2c1ccccc1","IC50","'='",3.63,"nM",8.44,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3763037","Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis","J. Med. Chem.",2016,"0",408.51,"4.43"
"CHEMBL590088","O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCC2(CCN2)CC1","IC50","'='",8.2,"nM",8.09,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1158513","Inhibition of PARP1 by topcount microplate scintillation counter","Bioorg. Med. Chem. Lett.",2010,"0",463.34,"3.63"
"CHEMBL603448","O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCN(c2cccnc2)CC1","IC50","'='",12,"nM",7.92,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1158513","Inhibition of PARP1 by topcount microplate scintillation counter","Bioorg. Med. Chem. Lett.",2010,"1",500.36,"4.02"
"CHEMBL4281045","Cn1c(-c2cc3c(s2)CNCC3)nc2c(C(N)=O)cc(F)cc21","IC50","'='",18,"nM",7.75,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4251650","Inhibition of recombinant human PARP1 using histone as substrate after 1 hr in presence of NAD+ by ELISA","Eur J Med Chem",2018,"0",330.39,"2.19"
"CHEMBL3606023","NC(=O)c1cc(Cl)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2","IC50","'='",500,"nM",6.3,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3603755","Inhibition of PARP1 in human HeLa cells assessed as reduction of H2O2-induced PAR formation preincubated for 30 mins followed by H2O2 addition measured after 15 mins by immunocytochemical analysis","J. Med. Chem.",2015,"0",411.88,"3.44"
"CHEMBL4575720","CC(O)CSc1nnc(-c2cc3ccccc3[nH]2)n1-c1ccccc1","IC50","'='",330,"nM",6.48,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4359897","Inhibition of recombinant human full length N-terminal GST- tagged PARP1 expressed in baculovirus infected sf9 cells using Colorimetric HRP as substrate incubated for 30 mins by UV/Vis spectrophotometer analysis","Eur J Med Chem",2019,"0",350.45,"3.89"
"CHEMBL3764190","CN(C)Cc1cccc(C2Nc3cccc4c(=O)[nH]nc(c34)C2c2ccccc2)c1","IC50","'='",2.63,"nM",8.58,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3763037","Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis","J. Med. Chem.",2016,"0",396.49,"4.28"
"CHEMBL47508","O=C(NCCN1CCOCC1)c1ccc2c(c1)nc(O)c1cc(F)ccc12","IC50","'='",14,"nM",7.85,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1177697","Inhibition of PARP1","J. Med. Chem.",2010,"0",369.4,"2.29"
"CHEMBL2407986","CNC(=O)c1ccc(N2CCN(Cc3cc4c(c(OC)c3)OC(C)C(=O)N4)CC2)c(C)c1","IC50","'='",36,"nM",7.44,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL2407000","Inhibition of human PARP1 catalytic activity after 10 mins by ELISA","Bioorg. Med. Chem. Lett.",2013,"0",438.53,"2.40"
"CHEMBL3589281","CN1CCCc2c1cc(-c1ccccc1)[nH]c2=O","IC50","'='",949,"nM",6.02,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3588759","Inhibition of human PARP1","Bioorg. Med. Chem.",2015,"0",240.31,"2.42"
"CHEMBL3593997","COc1cc(-c2ccc(-c3nc4c(C(N)=O)cc(F)cc4[nH]3)cc2)ccc1NC(=O)C1CC1","IC50","'='",5960,"nM",5.22,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3593177","Inhibition of PARP-1 (unknown origin) assessed as incorporation of biotinylated poly (ADP-ribose) onto histone protein after 60 mins by TACS-Sapphire substarte-based colorimetric analysis","Bioorg. Med. Chem.",2015,"0",444.47,"4.49"
"CHEMBL4062572","NC(=O)c1cccc2[nH]c(C(=O)NC3CCCN(C4CCCCC4)C3)nc12","IC50","'='",382,"nM",6.42,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4028811","Inhibition of recombinant human PARP1 expressed in Escherichia coli BL21(DE3) using sheared DNA as substrate measured after 1 hr in presence of NAD+","Eur J Med Chem",2017,"0",369.47,"2.19"
"CHEMBL4067089","CCCN1CCC(NC(=O)c2nc3c(C(N)=O)cccc3[nH]2)CC1","IC50","'='",49,"nM",7.31,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4028811","Inhibition of recombinant human PARP1 expressed in Escherichia coli BL21(DE3) using histone as substrate measured after 1 hr in presence of biotinylated NAD+ by ELISA","Eur J Med Chem",2017,"0",329.4,"1.27"
"CHEMBL2323535","O=C1NCC2c3c(cccc31)CCN2CC(=O)N1C[C@@H]2CNC[C@@H]2C1","IC50","'='",8800,"nM",5.06,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL2321760","Inhibition of human recombinant PARP1 after 1 hr by ELISA","J. Med. Chem.",2013,"0",340.43,"0.01"
"CHEMBL3105891","CN1CCN(c2ccc3ccn(C(N)=O)c3n2)CC1","IC50","'='",770,"nM",6.11,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3102753","Inhibition of recombinant human GST-fused PARP-1 expressed in Escherichia coli after 30 mins by fluorescence assay","Bioorg. Med. Chem.",2014,"0",259.31,"0.71"
"CHEMBL84192","O=C(CN1CCCCC1)N1CCc2nc(O)c3ccccc3c2C1","IC50","'='",59,"nM",7.23,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1136129","Inhibition of human recombinant Poly (ADP-ribose) polymerase 1","Bioorg. Med. Chem. Lett.",2003,"0",325.41,"2.31"
"CHEMBL3593993","NC(=O)c1cc(F)cc2[nH]c(-c3ccc(-c4ccc(NC(=O)C5CC5)cc4F)cc3F)nc12","IC50","'='",84,"nM",7.08,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3593177","Inhibition of PARP-1 (unknown origin) assessed as incorporation of biotinylated poly (ADP-ribose) onto histone protein after 60 mins by TACS-Sapphire substarte-based colorimetric analysis","Bioorg. Med. Chem.",2015,"0",450.42,"4.76"
"CHEMBL365235","Oc1nc(CCCN2CC=C(c3ccccc3)CC2)nc2cccc(F)c12","IC50","'='",16,"nM",7.8,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1137205","In vitro inhibitory concentration against human recombinant Poly (ADP-ribose) polymerase 1","J. Med. Chem.",2004,"0",363.44,"4.20"
"CHEMBL603407","CNC1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1","IC50","'='",2.3,"nM",8.64,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1158513","Inhibition of PARP1 by topcount microplate scintillation counter","Bioorg. Med. Chem. Lett.",2010,"0",451.33,"3.49"
"CHEMBL603135","O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCN(c2ncc3ccccc3n2)CC1","IC50","'='",1,"nM",9,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1158513","Inhibition of PARP1 by topcount microplate scintillation counter","Bioorg. Med. Chem. Lett.",2010,"1",551.41,"4.57"
"CHEMBL1171468","NC(=O)c1cccc(C2CO2)c1","IC50","'='",1000,"nM",6,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1177697","Inhibition of PARP1","J. Med. Chem.",2010,"0",163.18,"0.86"
"CHEMBL4159240","CC(C)(C)OC(=O)N1CCC2(CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)C2)C1","IC50","'='",4397,"nM",5.36,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4138313","Binding affinity to PARP1 in human OVCAR8 cells assessed as reduction in [125I]-KX1 binding by gamma counting analysis","J Med Chem",2018,"1",506.58,"4.13"
